date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_dark,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,rv_model
2021-02-12T16:56:00,2459258.206,-22.505,-18.601,0.022,3.904,1.892,0,1.892,8.567,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0763
2021-02-12T16:58:00,2459258.207,-22.448,-18.656,0.025,3.792,1.888,0,1.888,8.552,0.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.87644999999999
2021-02-12T17:00:00,2459258.208,-22.354,-18.603,0.02,3.751,1.888,0,1.888,8.561,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.78835
2021-02-12T17:02:00,2459258.21,-23.634,-19.705,0.022,3.929,1.902,0,1.902,8.561,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.12254999999999
2021-02-12T17:04:00,2459258.211,-22.407,-18.553,0.024,3.854,1.891,0,1.891,8.553,0.024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9887
2021-02-12T17:06:00,2459258.213,-23.69,-19.833,0.023,3.857,1.892,0,1.892,8.545,0.023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9918
2021-02-12T17:08:00,2459258.214,-23.293,-19.496,0.025,3.797,1.899,0,1.899,8.558,0.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8857
2021-02-12T17:10:00,2459258.215,-22.773,-18.898,0.028,3.875,1.894,0,1.894,8.558,0.028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.03735
2021-02-12T17:12:00,2459258.217,-22.523,-18.73,0.032,3.793,1.895,0,1.895,8.566,0.032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.89545
2021-02-12T17:14:00,2459258.218,-24.072,-20.201,0.028,3.872,1.885,0,1.885,8.543,0.028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0318
2021-02-12T17:16:00,2459258.219,-21.864,-18.088,0.026,3.776,1.89,0,1.89,8.557,0.026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8493
2021-02-12T17:18:00,2459258.221,-23.564,-19.684,0.026,3.88,1.895,0,1.895,8.543,0.026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.04169999999999
2021-02-12T17:20:00,2459258.222,-23.766,-19.986,0.027,3.78,1.887,0,1.887,8.545,0.027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.85915
2021-02-12T17:22:00,2459258.224,-22.777,-18.893,0.027,3.884,1.888,0,1.888,8.561,0.027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.05154999999999
2021-02-12T17:24:00,2459258.225,-24.059,-20.308,0.025,3.751,1.886,0,1.886,8.557,0.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8006
2021-02-12T17:26:00,2459258.226,-23.546,-19.717,0.021,3.83,1.883,0,1.883,8.553,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.93695
2021-02-12T17:28:00,2459258.228,-23.886,-19.957,0.029,3.928,1.892,0,1.892,8.539,0.029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.13785
2021-02-12T17:30:00,2459258.229,-22.541,-18.73,0.028,3.811,1.876,0,1.876,8.526,0.028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.91895
2021-02-12T17:32:00,2459258.231,-23.578,-19.71,0.026,3.868,1.882,0,1.882,8.557,0.026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0195
2021-02-12T17:34:00,2459258.232,-23.933,-20.023,0.03,3.91,1.874,0,1.874,8.535,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.107
2021-02-12T17:36:00,2459258.233,-23.165,-19.294,0.032,3.871,1.871,0,1.871,8.531,0.032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.03975
2021-02-12T17:38:00,2459258.235,-24.322,-20.515,0.029,3.807,1.876,0,1.876,8.529,0.029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.914
2021-02-12T17:40:00,2459258.236,-23.354,-19.453,0.029,3.901,1.881,0,1.881,8.531,0.029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.08789999999999
2021-02-12T17:42:00,2459258.238,-23.403,-19.556,0.03,3.847,1.881,0,1.881,8.54,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.99045
2021-02-12T17:44:00,2459258.239,-23.202,-19.388,0.029,3.814,1.879,0,1.879,8.531,0.029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.92694999999999
2021-02-12T17:46:00,2459258.24,-22.548,-18.699,0.028,3.849,1.88,0,1.88,8.516,0.028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.98925
2021-02-12T17:48:00,2459258.242,-22.983,-19.097,0.031,3.886,1.884,0,1.884,8.562,0.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.06505
2021-02-12T17:50:00,2459258.243,-23.194,-19.484,0.028,3.711,1.874,0,1.874,8.518,0.028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.73395
2021-02-12T17:52:00,2459258.244,-23.345,-19.368,0.03,3.977,1.877,0,1.877,8.526,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.23094999999999
2021-02-12T17:54:00,2459258.246,-22.768,-18.956,0.025,3.812,1.882,0,1.882,8.524,0.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.91345
2021-02-12T17:56:00,2459258.247,-23.846,-19.962,0.028,3.884,1.886,0,1.886,8.539,0.028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.054
2021-02-12T17:58:00,2459258.249,-24.341,-20.445,0.029,3.897,1.881,0,1.881,8.545,0.029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0805
2021-02-12T18:00:00,2459258.25,-22.808,-18.978,0.027,3.83,1.914,0,1.914,9.06,0.027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.95165
2021-02-12T18:02:00,2459258.251,-23.792,-19.815,0.024,3.976,1.875,0,1.875,8.488,0.024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.2144
2021-02-12T18:04:00,2459258.253,-23.852,-20.113,0.025,3.739,1.873,0,1.873,8.51,0.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7784
2021-02-12T18:06:00,2459258.254,-24.039,-20.143,0.026,3.896,1.878,0,1.878,8.535,0.026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0713
2021-02-12T18:08:00,2459258.256,-23.466,-19.647,0.028,3.819,1.884,0,1.884,8.529,0.028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.93375
2021-02-12T18:10:00,2459258.257,-23.541,-19.655,0.033,3.886,1.882,0,1.882,8.524,0.033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.06994999999999
2021-02-12T18:12:00,2459258.258,-23.558,-19.747,0.031,3.811,1.871,0,1.871,8.516,0.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9263
2021-02-12T18:14:00,2459258.26,-22.82,-18.989,0.031,3.831,1.876,0,1.876,8.52,0.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9633
2021-02-12T18:16:00,2459258.261,-23.979,-20.147,0.033,3.832,1.882,0,1.882,8.52,0.033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.97005
2021-02-12T18:18:00,2459258.263,-23.677,-19.81,0.034,3.867,1.887,0,1.887,8.497,0.034,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.03725
2021-02-12T18:20:00,2459258.264,-23.562,-19.759,0.029,3.803,1.867,0,1.867,8.5,0.029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9066
2021-02-12T18:22:00,2459258.265,-24.192,-20.377,0.031,3.816,1.872,0,1.872,8.511,0.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.93554999999999
2021-02-12T18:24:00,2459258.267,-23.05,-19.214,0.031,3.836,1.863,0,1.863,8.523,0.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.97255
2021-02-12T18:26:00,2459258.268,-24.742,-20.966,0.031,3.776,1.867,0,1.867,8.499,0.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.86155
2021-02-12T18:28:00,2459258.269,-24.707,-20.861,0.025,3.845,1.863,0,1.863,8.497,0.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.97449999999999
2021-02-12T18:30:00,2459258.271,-23.401,-19.556,0.02,3.845,1.863,0,1.863,8.494,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.96225
2021-02-12T18:32:00,2459258.272,-23.646,-19.92,0.041,3.726,1.854,0,1.854,8.427,0.041,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.79355
2021-02-12T18:34:00,2459258.274,-25.09,-21.342,0.04,3.748,1.862,0,1.862,8.443,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8318
2021-02-12T18:36:00,2459258.275,-22.73,-18.904,0.041,3.826,1.866,0,1.866,8.432,0.041,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.97855
2021-02-12T18:38:00,2459258.276,-24.367,-20.578,0.042,3.789,1.86,0,1.86,8.448,0.042,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.91255
2021-02-12T18:40:00,2459258.278,-23.591,-19.697,0.042,3.894,1.861,0,1.861,8.436,0.042,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.10679999999999
2021-02-12T18:42:00,2459258.279,-23.511,-19.684,0.045,3.827,1.867,0,1.867,8.426,0.045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9902
2021-02-12T18:44:00,2459258.281,-24.545,-20.709,0.038,3.835,1.862,0,1.862,8.448,0.038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.98785
2021-02-12T18:46:00,2459258.282,-23.961,-20.136,0.04,3.825,1.866,0,1.866,8.421,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.97425
2021-02-12T18:48:00,2459258.283,-22.981,-19.084,0.036,3.897,1.863,0,1.863,8.428,0.036,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.09765
2021-02-12T18:50:00,2459258.285,-25.121,-21.382,0.036,3.739,1.869,0,1.869,8.475,0.036,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.80535
2021-02-12T18:52:00,2459258.286,-22.818,-18.991,0.039,3.828,1.862,0,1.862,8.422,0.039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.97735
2021-02-12T18:54:00,2459258.288,-24.015,-20.191,0.038,3.823,1.858,0,1.858,8.415,0.038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.96565
2021-02-12T18:56:00,2459258.289,-23.732,-20.045,0.038,3.687,1.863,0,1.863,8.419,0.038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.71405
2021-02-12T18:58:00,2459258.29,-22.728,-18.95,0.042,3.778,1.865,0,1.865,8.42,0.042,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8922
2021-02-12T19:00:00,2459258.292,-24.236,-20.457,0.042,3.778,1.877,0,1.877,8.426,0.042,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8922
2021-02-12T19:02:00,2459258.293,-23.307,-19.563,0.042,3.744,1.868,0,1.868,8.482,0.042,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8293
2021-02-12T19:04:00,2459258.294,-23.12,-19.331,0.043,3.789,1.864,0,1.864,8.43,0.043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.91499999999999
2021-02-12T19:06:00,2459258.296,-25.125,-21.334,0.044,3.791,1.859,0,1.859,8.441,0.044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.92115
2021-02-12T19:08:00,2459258.297,-22.942,-19.217,0.045,3.725,1.851,0,1.851,8.456,0.045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8015
2021-02-12T19:10:00,2459258.299,-24.683,-20.95,0.041,3.732,1.862,0,1.862,8.416,0.041,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.80465
2021-02-12T19:12:00,2459258.3,-25.435,-21.622,0.04,3.813,1.858,0,1.858,8.434,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.95205
2021-02-12T19:14:00,2459258.301,-24.69,-20.945,0.041,3.745,1.858,0,1.858,8.402,0.041,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8287
2021-02-12T19:16:00,2459258.303,-25.441,-21.662,0.044,3.778,1.856,0,1.856,8.406,0.044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8971
2021-02-12T19:18:00,2459258.304,-24.207,-20.416,0.043,3.791,1.847,0,1.847,8.385,0.043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9187
2021-02-12T19:20:00,2459258.306,-25.813,-22.044,0.043,3.77,1.851,0,1.851,8.406,0.043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.87985
2021-02-12T19:22:00,2459258.307,-24.842,-21.081,0.043,3.761,1.854,0,1.854,8.386,0.043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.86319999999999
2021-02-12T19:24:00,2459258.308,-24.973,-21.263,0.043,3.71,1.854,0,1.854,8.419,0.043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.76885
2021-02-12T19:26:00,2459258.31,-25.416,-21.701,0.039,3.715,1.856,0,1.856,8.408,0.039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7683
2021-02-12T19:28:00,2459258.311,-23.638,-20.036,0.042,3.602,1.85,0,1.85,8.403,0.042,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5666
2021-02-12T19:30:00,2459258.313,-25.382,-21.591,0.043,3.791,1.856,0,1.856,8.412,0.043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9187
2021-02-12T19:32:00,2459258.314,-24.973,-21.32,0.043,3.653,1.844,0,1.844,8.398,0.043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.6634
2021-02-12T19:34:00,2459258.315,-24.372,-20.702,0.044,3.67,1.844,0,1.844,8.389,0.044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.6973
2021-02-12T19:36:00,2459258.317,-25.839,-22.068,0.043,3.771,1.843,0,1.843,8.402,0.043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8817
2021-02-12T19:38:00,2459258.318,-24.4,-20.828,0.044,3.572,1.834,0,1.834,8.4,0.044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.51599999999999
2021-02-12T19:40:00,2459258.319,-25.418,-21.71,0.057,3.708,1.839,0,1.839,8.408,0.057,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.79945
2021-02-12T19:42:00,2459258.321,-24.687,-21.114,0.064,3.573,1.841,0,1.841,8.449,0.064,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.56685
2021-02-12T19:44:00,2459258.322,-25.257,-21.663,0.063,3.594,1.83,0,1.83,8.447,0.063,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.60325
2021-02-12T19:46:00,2459258.324,-24.98,-21.399,0.06,3.582,1.831,0,1.831,8.439,0.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5737
2021-02-12T19:48:00,2459258.325,-26.022,-22.407,0.06,3.615,1.821,0,1.821,8.427,0.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.63475
2021-02-12T19:50:00,2459258.326,-25.205,-21.658,0.058,3.547,1.823,0,1.823,8.45,0.058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.50404999999999
2021-02-12T19:52:00,2459258.328,-25.654,-21.956,0.057,3.698,1.824,0,1.824,8.441,0.057,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.78094999999999
2021-02-12T19:54:00,2459258.329,-25.214,-21.585,0.06,3.628,1.817,0,1.817,8.429,0.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.6588
2021-02-12T19:56:00,2459258.331,-26.196,-22.67,0.057,3.526,1.816,0,1.816,8.445,0.057,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.46275
2021-02-12T19:58:00,2459258.332,-25.503,-21.947,0.062,3.556,1.819,0,1.819,8.43,0.062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5305
