date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T00:00:00,2459452.5,-20.437,-16.089,0.204,4.348,2.688,0.007,2.695,10.183,0.172,0.032,2.056,0.639,2.056,0.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T00:15:00,2459452.51,-19.645,-15.216,0.206,4.43,2.685,0.007,2.692,10.169,0.174,0.032,2.062,0.63,2.062,0.623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T00:30:00,2459452.521,-19.332,-14.824,0.205,4.508,2.683,0.007,2.69,10.178,0.173,0.032,2.043,0.647,2.043,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T00:45:00,2459452.531,-20.611,-16.137,0.21,4.474,2.693,0.007,2.7,10.19,0.178,0.031,2.047,0.653,2.047,0.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T01:00:00,2459452.542,-20.04,-15.461,0.202,4.579,2.692,0.007,2.699,10.196,0.17,0.032,2.04,0.658,2.04,0.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T01:15:00,2459452.552,-19.04,-14.66,0.205,4.38,2.686,0.007,2.693,10.187,0.173,0.032,2.024,0.669,2.024,0.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T01:30:00,2459452.563,-20.37,-15.97,0.208,4.4,2.706,0.007,2.713,10.189,0.177,0.031,2.054,0.66,2.054,0.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T01:45:00,2459452.573,-19.976,-15.424,0.205,4.552,2.699,0.007,2.706,10.179,0.173,0.031,2.058,0.648,2.058,0.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T02:00:00,2459452.583,-20.455,-15.838,0.21,4.617,2.71,0.007,2.717,10.174,0.18,0.03,2.048,0.669,2.048,0.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T02:15:00,2459452.594,-21.459,-16.757,0.203,4.702,2.712,0.007,2.718,10.164,0.173,0.03,2.072,0.646,2.072,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T02:30:00,2459452.604,-21.752,-17.017,0.204,4.735,2.711,0.007,2.717,10.146,0.174,0.03,2.074,0.644,2.074,0.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T02:45:00,2459452.615,-23.194,-18.402,0.206,4.792,2.716,0.007,2.723,10.141,0.175,0.031,2.083,0.639,2.083,0.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T03:00:00,2459452.625,-23.861,-19.029,0.206,4.832,2.715,0.007,2.722,10.109,0.176,0.03,2.062,0.66,2.062,0.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T03:15:00,2459452.635,-25.464,-20.557,0.207,4.908,2.721,0.007,2.728,10.089,0.177,0.031,2.082,0.646,2.082,0.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T03:30:00,2459452.646,-25.099,-20.214,0.206,4.885,2.729,0.007,2.736,10.078,0.174,0.031,2.062,0.674,2.062,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T03:45:00,2459452.656,-25.046,-20.127,0.206,4.92,2.722,0.007,2.729,10.06,0.174,0.032,2.071,0.658,2.071,0.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T04:00:00,2459452.667,-27.3,-22.308,0.204,4.992,2.729,0.007,2.737,10.037,0.172,0.032,2.059,0.678,2.059,0.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T04:15:00,2459452.677,-26.437,-21.282,0.204,5.154,2.744,0.007,2.751,10.029,0.173,0.031,2.092,0.659,2.092,0.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T04:30:00,2459452.688,-27.311,-22.118,0.207,5.193,2.753,0.007,2.76,10.015,0.176,0.031,2.104,0.657,2.104,0.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T04:45:00,2459452.698,-25.939,-20.711,0.211,5.228,2.763,0.007,2.77,10.005,0.18,0.031,2.101,0.669,2.101,0.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T05:00:00,2459452.708,-26.627,-21.279,0.206,5.349,2.767,0.007,2.775,9.987,0.175,0.031,2.101,0.673,2.101,0.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T05:15:00,2459452.719,-28.29,-23.025,0.208,5.266,2.771,0.007,2.778,9.971,0.178,0.03,2.105,0.673,2.105,0.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T05:30:00,2459452.729,-26.832,-21.31,0.199,5.522,2.773,0.007,2.781,9.96,0.169,0.03,2.103,0.677,2.103,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T05:45:00,2459452.74,-28.392,-23.006,0.203,5.386,2.771,0.007,2.778,9.928,0.173,0.03,2.098,0.68,2.098,0.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T06:00:00,2459452.75,-25.912,-20.442,0.201,5.47,2.833,0.007,2.84,10.595,0.171,0.029,2.123,0.716,2.123,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T06:15:00,2459452.76,-26.951,-21.526,0.194,5.425,2.783,0.007,2.79,9.903,0.165,0.028,2.101,0.688,2.101,0.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T06:30:00,2459452.771,-27.684,-22.226,0.193,5.458,2.794,0.007,2.801,9.905,0.164,0.029,2.106,0.695,2.106,0.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T06:45:00,2459452.781,-24.978,-19.511,0.193,5.467,2.802,0.007,2.809,9.899,0.165,0.028,2.116,0.693,2.116,0.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T07:00:00,2459452.792,-25.7,-20.316,0.177,5.384,2.802,0.007,2.808,9.901,0.149,0.028,2.109,0.7,2.109,0.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T07:15:00,2459452.802,-25.777,-20.468,0.185,5.309,2.805,0.007,2.811,9.887,0.157,0.028,2.106,0.706,2.106,0.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T07:30:00,2459452.813,-25.773,-20.51,0.177,5.263,2.803,0.007,2.81,9.882,0.149,0.028,2.095,0.715,2.095,0.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T07:45:00,2459452.823,-27.488,-22.199,0.174,5.289,2.799,0.007,2.806,9.89,0.147,0.027,2.104,0.702,2.104,0.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T08:00:00,2459452.833,-24.523,-19.312,0.171,5.212,2.817,0.007,2.824,9.91,0.143,0.027,2.078,0.746,2.078,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T08:15:00,2459452.844,-26.166,-20.825,0.167,5.341,2.816,0.007,2.823,9.902,0.14,0.027,2.09,0.733,2.09,0.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T08:30:00,2459452.854,-25.794,-20.52,0.16,5.274,2.812,0.007,2.819,9.91,0.133,0.027,2.064,0.755,2.064,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T08:45:00,2459452.865,-25.769,-20.328,0.16,5.44,2.814,0.007,2.821,9.937,0.133,0.027,2.087,0.734,2.087,0.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T09:00:00,2459452.875,-26.537,-21.167,0.154,5.371,2.809,0.007,2.816,9.944,0.128,0.026,2.09,0.725,2.09,0.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T09:15:00,2459452.885,-24.441,-19.109,0.153,5.332,2.819,0.007,2.826,9.949,0.125,0.027,2.113,0.713,2.113,0.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T09:30:00,2459452.896,-25.959,-20.681,0.153,5.278,2.811,0.007,2.818,9.967,0.126,0.027,2.1,0.718,2.1,0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T09:45:00,2459452.906,-25.026,-19.758,0.149,5.268,2.814,0.007,2.821,9.992,0.121,0.027,2.126,0.695,2.126,0.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T10:00:00,2459452.917,-25.933,-20.724,0.149,5.21,2.821,0.007,2.828,10.017,0.122,0.027,2.113,0.715,2.113,0.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T10:15:00,2459452.927,-24.307,-19.055,0.138,5.252,2.827,0.007,2.834,10.053,0.11,0.028,2.087,0.747,2.087,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T10:30:00,2459452.938,-24.097,-18.861,0.143,5.236,2.828,0.007,2.836,10.078,0.115,0.028,2.116,0.72,2.116,0.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T10:45:00,2459452.948,-23.489,-18.131,0.148,5.358,2.835,0.007,2.842,10.105,0.121,0.028,2.114,0.729,2.114,0.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T11:00:00,2459452.958,-21.691,-16.692,0.137,4.999,2.838,0.007,2.845,10.137,0.11,0.027,2.105,0.74,2.105,0.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T11:15:00,2459452.969,-20.75,-15.527,0.127,5.223,2.851,0.007,2.858,10.151,0.1,0.027,2.122,0.736,2.122,0.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T11:30:00,2459452.979,-21.94,-16.765,0.14,5.175,2.859,0.008,2.866,10.181,0.113,0.028,2.126,0.74,2.126,0.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T11:45:00,2459452.99,-20.77,-15.634,0.135,5.135,2.85,0.008,2.858,10.198,0.107,0.028,2.119,0.739,2.119,0.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T12:00:00,2459453,-21.378,-16.063,0.142,5.315,2.853,0.008,2.861,10.205,0.113,0.029,2.129,0.732,2.129,0.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T12:15:00,2459453.01,-22.48,-17.13,0.136,5.35,2.862,0.008,2.87,10.222,0.108,0.028,2.108,0.762,2.108,0.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T12:30:00,2459453.021,-20.379,-15.179,0.133,5.2,2.849,0.008,2.856,10.25,0.105,0.028,2.112,0.744,2.112,0.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T12:45:00,2459453.031,-22.002,-16.802,0.131,5.201,2.849,0.008,2.857,10.24,0.103,0.028,2.094,0.763,2.094,0.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T13:00:00,2459453.042,-20.356,-15.133,0.135,5.222,2.848,0.008,2.856,10.266,0.107,0.028,2.093,0.763,2.093,0.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T13:15:00,2459453.052,-20.876,-15.734,0.134,5.142,2.856,0.008,2.864,10.281,0.106,0.028,2.113,0.751,2.113,0.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T13:30:00,2459453.063,-21.836,-16.616,0.142,5.219,2.868,0.008,2.876,10.285,0.113,0.029,2.098,0.778,2.098,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T13:45:00,2459453.073,-21.782,-16.486,0.14,5.296,2.858,0.008,2.866,10.268,0.111,0.029,2.098,0.768,2.098,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T14:00:00,2459453.083,-20.898,-15.562,0.14,5.336,2.867,0.008,2.874,10.286,0.113,0.027,2.096,0.778,2.096,0.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T14:15:00,2459453.094,-21.626,-16.433,0.138,5.193,2.866,0.008,2.874,10.267,0.11,0.028,2.071,0.803,2.071,0.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T14:30:00,2459453.104,-21.32,-16.028,0.139,5.292,2.885,0.008,2.892,10.328,0.113,0.027,2.095,0.798,2.095,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T14:45:00,2459453.115,-23.092,-17.901,0.14,5.191,2.874,0.008,2.882,10.235,0.114,0.026,2.123,0.759,2.123,0.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T15:00:00,2459453.125,-24.065,-18.809,0.144,5.256,2.88,0.008,2.888,10.231,0.117,0.027,2.131,0.757,2.131,0.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T15:15:00,2459453.135,-24.18,-18.913,0.139,5.267,2.874,0.008,2.882,10.217,0.111,0.028,2.102,0.781,2.102,0.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T15:30:00,2459453.146,-23.657,-18.376,0.146,5.281,2.865,0.008,2.874,10.197,0.118,0.029,2.092,0.781,2.092,0.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T15:45:00,2459453.156,-23.499,-18.229,0.151,5.27,2.87,0.008,2.878,10.181,0.123,0.028,2.106,0.772,2.106,0.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T16:00:00,2459453.167,-24.324,-18.993,0.149,5.331,2.874,0.009,2.883,10.177,0.12,0.029,2.112,0.771,2.112,0.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T16:15:00,2459453.177,-22.953,-17.547,0.149,5.406,2.859,0.008,2.867,10.131,0.121,0.028,2.109,0.758,2.109,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T16:30:00,2459453.188,-23.639,-18.242,0.162,5.397,2.864,0.009,2.873,10.12,0.134,0.028,2.072,0.801,2.072,0.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T16:45:00,2459453.198,-23.382,-17.935,0.163,5.447,2.857,0.009,2.866,10.104,0.135,0.028,2.073,0.793,2.073,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26T17:00:00,2459453.208,-24.166,-18.715,0.169,5.451,2.861,0.009,2.87,10.092,0.141,0.028,2.086,0.784,2.086,0.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
